date,product_code,category,popularity,size,model,product_name,wholesale_price,base_cost,default_supplier,default_warehouse,production,sales,inventory
2023-07-11,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,208,156,5072
2023-07-11,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,156,128,5089
2023-07-11,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,39,39,1977
2023-07-11,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,128,85,4953
2023-07-11,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,173,133,5479
2023-07-11,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,171,144,5339
2023-07-11,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,167,152,5046
2023-07-11,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,162,125,5412
2023-07-11,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,120,102,5231
2023-07-12,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,152,139,4996
2023-07-12,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,153,139,5360
2023-07-12,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,181,125,5064
2023-07-12,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,228,221,4956
2023-07-12,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,61,41,1772
2023-07-12,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,135,124,5195
2023-07-12,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,143,109,5256
2023-07-12,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,178,130,5173
2023-07-12,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,152,100,5366
2023-07-12,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,165,131,4919
2023-07-12,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,40,40,1844
2023-07-12,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,133,106,5111
2023-07-12,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,198,142,5595
2023-07-12,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,169,141,5422
2023-07-12,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,170,121,5336
2023-07-12,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,169,121,5120
2023-07-12,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,106,106,5089
2023-07-12,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,70,59,1988
2023-07-12,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,170,141,4982
2023-07-12,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,151,127,5503
2023-07-12,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,166,140,5365
2023-07-12,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,146,116,5076
2023-07-12,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,163,141,5434
2023-07-12,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,177,160,5248
2023-07-13,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,99,80,5015
2023-07-13,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,171,160,5371
2023-07-13,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,165,144,5085
2023-07-13,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,183,126,5013
2023-07-13,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,50,30,1792
2023-07-13,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,219,152,5262
2023-07-13,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,147,129,5274
2023-07-13,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,134,112,5195
2023-07-13,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,186,153,5399
2023-07-13,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,163,119,4963
2023-07-13,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,39,39,1844
2023-07-13,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,213,183,5141
2023-07-13,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,151,125,5621
2023-07-13,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,168,148,5442
2023-07-13,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,151,125,5362
2023-07-13,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,133,114,5139
2023-07-13,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,143,119,5113
2023-07-13,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,56,48,1996
2023-07-13,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,111,86,5007
2023-07-13,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,115,89,5529
2023-07-13,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,176,164,5377
2023-07-13,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,143,141,5078
2023-07-13,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,164,130,5468
2023-07-13,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,149,119,5278
2023-07-14,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,137,119,5033
2023-07-14,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,153,136,5388
2023-07-14,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,160,130,5115
2023-07-14,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,180,168,5025
2023-07-14,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,46,26,1812
2023-07-14,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,180,161,5281
2023-07-14,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,124,109,5289
2023-07-14,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,129,96,5228
2023-07-14,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,157,121,5435
2023-07-14,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,164,131,4996
2023-07-14,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,42,31,1855
2023-07-14,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,126,108,5159
2023-07-14,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,130,98,5653
2023-07-14,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,89,65,5466
2023-07-14,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,148,113,5397
2023-07-14,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,134,134,5139
2023-07-14,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,177,124,5166
2023-07-14,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,45,41,2000
2023-07-14,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,138,112,5033
2023-07-14,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,164,147,5546
2023-07-14,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,120,97,5400
2023-07-14,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,105,91,5092
2023-07-14,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,182,160,5490
2023-07-14,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,136,97,5317
2023-07-15,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,187,137,5083
2023-07-15,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,169,121,5436
2023-07-15,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,109,86,5138
2023-07-15,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,185,135,5075
2023-07-15,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,43,39,1816
2023-07-15,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,100,79,5302
2023-07-15,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,207,185,5311
2023-07-15,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,174,146,5256
2023-07-15,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,136,115,5456
2023-07-15,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,169,126,5039
2023-07-15,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,40,34,1861
2023-07-15,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,81,62,5178
2023-07-15,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,134,116,5671
2023-07-15,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,117,91,5492
2023-07-15,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,190,162,5425
2023-07-15,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,132,99,5172
2023-07-15,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,116,77,5205
2023-07-15,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,47,40,2007
2023-07-15,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,142,111,5064
2023-07-15,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,144,108,5582
2023-07-15,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,125,100,5425
2023-07-15,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,155,137,5110
2023-07-15,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,126,92,5524
2023-07-15,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,235,179,5373
2023-07-16,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,139,129,5093
2023-07-16,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,143,110,5469
2023-07-16,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,152,125,5165
2023-07-16,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,164,137,5102
2023-07-16,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,45,45,1816
2023-07-16,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,166,119,5349
2023-07-16,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,140,103,5348
2023-07-16,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,169,157,5268
2023-07-16,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,189,143,5502
2023-07-16,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,62,50,5051
2023-07-16,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,40,32,1869
2023-07-16,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,132,104,5206
2023-07-16,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,100,83,5688
2023-07-16,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,152,137,5507
2023-07-16,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,176,152,5449
2023-07-16,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,141,116,5197
2023-07-16,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,155,133,5227
2023-07-16,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,62,51,2018
2023-07-16,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,164,143,5085
2023-07-16,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,177,171,5588
2023-07-16,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,162,125,5462
2023-07-16,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,165,128,5147
2023-07-16,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,136,111,5549
2023-07-16,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,134,103,5404
2023-07-17,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,133,98,5128
2023-07-17,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,164,149,5484
2023-07-17,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,179,126,5218
2023-07-17,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,142,102,5142
2023-07-17,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,57,40,1833
2023-07-17,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,152,136,5365
2023-07-17,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,182,151,5379
2023-07-17,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,137,119,5286
2023-07-17,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,131,98,5535
2023-07-17,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,121,119,5053
2023-07-17,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,52,43,1878
2023-07-17,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,112,91,5227
2023-07-17,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,107,82,5713
2023-07-17,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,130,114,5523
2023-07-17,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,186,142,5493
2023-07-17,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,167,149,5215
2023-07-17,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,128,95,5260
2023-07-17,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,48,35,2031
2023-07-17,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,142,125,5102
2023-07-17,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,128,114,5602
2023-07-17,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,169,133,5498
2023-07-17,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,228,221,5154
2023-07-17,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,163,149,5563
2023-07-17,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,208,156,5456
2023-07-18,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,93,88,5133
2023-07-18,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,126,95,5515
2023-07-18,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,159,117,5260
2023-07-18,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,183,173,5152
2023-07-18,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,41,40,1834
2023-07-18,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,135,91,5409
2023-07-18,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,179,150,5408
2023-07-18,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,155,128,5313
2023-07-18,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,161,133,5563
2023-07-18,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,149,144,5058
2023-07-18,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,49,39,1888
2023-07-18,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,182,167,5242
2023-07-18,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,187,179,5721
2023-07-18,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,175,171,5527
2023-07-18,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,107,84,5516
2023-07-18,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,195,173,5237
2023-07-18,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,151,140,5271
